date,channel,campaign_name,spend_usd,impressions,clicks
2024-11-02,paid_search,industry_healthcare,405.85,4068,130
2024-11-02,paid_search,industry_finance,353.05,4894,172
2024-11-02,paid_search,retargeting_search,142.14,961,32
2024-11-02,paid_social,linkedin_experts_v1,282.25,727,23
2024-11-02,paid_social,linkedin_experts_v2,239.70,1042,35
2024-11-02,paid_social,meta_lookalike,278.38,1378,23
2024-11-02,paid_social,meta_retargeting,215.28,380,15
2024-11-02,paid_social,twitter_thought_leaders,286.79,1993,45
2024-11-02,linkedin_outreach,outreach_healthcare,80.22,385,7
2024-11-02,linkedin_outreach,outreach_finance,116.59,1060,16
2024-11-02,linkedin_outreach,outreach_tech,145.87,1410,25
2024-11-02,linkedin_outreach,outreach_consulting,177.89,1087,13
2024-11-04,paid_search,brand_search_q1,154.36,1761,45
2024-11-04,paid_search,competitor_conquest,158.68,758,29
2024-11-04,paid_search,expert_generic,303.95,4348,89
2024-11-04,paid_search,industry_healthcare,315.22,2187,41
2024-11-04,paid_search,industry_finance,391.47,3262,51
2024-11-04,paid_search,retargeting_search,223.89,2100,42
2024-11-04,paid_social,linkedin_experts_v1,161.57,909,20
2024-11-04,paid_social,linkedin_experts_v2,260.34,1157,19
2024-11-04,paid_social,meta_lookalike,235.18,1236,32
2024-11-04,paid_social,meta_retargeting,330.15,1373,42
2024-11-04,paid_social,twitter_thought_leaders,157.93,1637,19
2024-11-04,linkedin_outreach,outreach_healthcare,192.59,440,13
2024-11-04,linkedin_outreach,outreach_finance,151.31,629,10
2024-11-04,linkedin_outreach,outreach_tech,74.19,194,6
2024-11-04,linkedin_outreach,outreach_consulting,106.96,440,7
2024-11-05,paid_search,brand_search_q1,214.49,1184,39
2024-11-05,paid_search,competitor_conquest,323.25,1725,43
2024-11-05,paid_search,expert_generic,262.28,2424,38
2024-11-05,paid_search,industry_healthcare,202.09,2336,50
2024-11-05,paid_search,industry_finance,377.70,6266,185
2024-11-05,paid_search,retargeting_search,177.56,725,26
2024-11-05,paid_social,linkedin_experts_v1,376.23,1991,37
2024-11-05,paid_social,linkedin_experts_v2,251.87,1409,19
2024-11-05,paid_social,meta_lookalike,382.25,1291,34
2024-11-05,paid_social,meta_retargeting,123.34,1028,12
2024-11-05,paid_social,twitter_thought_leaders,248.82,818,26
2024-11-05,linkedin_outreach,outreach_healthcare,70.77,216,5
2024-11-05,linkedin_outreach,outreach_finance,139.76,396,11
2024-11-05,linkedin_outreach,outreach_tech,71.61,195,4
2024-11-05,linkedin_outreach,outreach_consulting,86.99,154,6
2024-11-06,paid_search,brand_search_q1,352.33,1602,48
2024-11-06,paid_search,competitor_conquest,243.76,1382,44
2024-11-06,paid_search,expert_generic,373.74,2665,104
2024-11-06,paid_search,industry_healthcare,234.82,2035,43
2024-11-06,paid_search,industry_finance,137.80,535,19
2024-11-06,paid_search,retargeting_search,397.41,2079,61
2024-11-06,paid_social,linkedin_experts_v1,271.69,1625,25
2024-11-06,paid_social,linkedin_experts_v2,385.41,6538,75
2024-11-06,paid_social,meta_lookalike,246.10,2773,35
2024-11-06,paid_social,meta_retargeting,399.38,1310,42
2024-11-06,paid_social,twitter_thought_leaders,121.33,1158,17
2024-11-06,linkedin_outreach,outreach_healthcare,87.12,530,17
2024-11-06,linkedin_outreach,outreach_finance,125.50,896,18
2024-11-06,linkedin_outreach,outreach_tech,130.50,505,12
2024-11-06,linkedin_outreach,outreach_consulting,117.80,974,15
2024-11-07,paid_search,brand_search_q1,394.70,3307,85
2024-11-07,paid_search,competitor_conquest,147.34,673,20
2024-11-07,paid_search,expert_generic,227.38,3431,50
2024-11-07,paid_search,industry_healthcare,405.56,4189,134
2024-11-07,paid_search,industry_finance,188.98,1943,23
2024-11-07,paid_search,retargeting_search,163.90,1157,21
2024-11-07,paid_social,linkedin_experts_v1,329.07,1388,42
2024-11-07,paid_social,linkedin_experts_v2,359.37,2759,60
2024-11-07,paid_social,meta_lookalike,150.80,1008,18
2024-11-07,paid_social,meta_retargeting,393.97,5143,62
2024-11-07,paid_social,twitter_thought_leaders,280.25,725,22
2024-11-07,linkedin_outreach,outreach_healthcare,94.57,688,7
2024-11-07,linkedin_outreach,outreach_finance,170.66,807,12
2024-11-07,linkedin_outreach,outreach_tech,153.74,692,15
2024-11-07,linkedin_outreach,outreach_consulting,146.71,2421,25
2024-11-08,paid_search,brand_search_q1,249.48,7065,84
2024-11-08,paid_search,competitor_conquest,284.68,1436,41
2024-11-08,paid_search,expert_generic,196.88,3336,63
2024-11-08,paid_search,industry_healthcare,237.45,1301,41
2024-11-08,paid_search,industry_finance,332.10,5895,133
2024-11-08,paid_search,retargeting_search,406.11,3395,130
2024-11-08,paid_social,linkedin_experts_v1,344.10,812,27
2024-11-08,paid_social,linkedin_experts_v2,229.89,813,22
2024-11-08,paid_social,meta_lookalike,242.49,749,18
2024-11-08,paid_social,meta_retargeting,192.28,667,14
2024-11-08,paid_social,twitter_thought_leaders,293.49,965,25
2024-11-08,linkedin_outreach,outreach_healthcare,75.40,526,8
2024-11-08,linkedin_outreach,outreach_finance,65.79,497,10
2024-11-08,linkedin_outreach,outreach_tech,176.26,379,12
2024-11-08,linkedin_outreach,outreach_consulting,54.52,343,4
2024-11-09,paid_search,brand_search_q1,415.97,3073,56
2024-11-09,paid_search,competitor_conquest,248.75,2100,44
2024-11-09,paid_search,expert_generic,261.13,1053,41
2024-11-09,paid_search,industry_healthcare,389.72,3855,65
2024-11-09,paid_search,industry_finance,295.48,1681,37
2024-11-09,paid_search,retargeting_search,189.31,951,33
2024-11-09,paid_social,linkedin_experts_v1,276.09,2317,43
2024-11-09,paid_social,linkedin_experts_v2,364.70,629,25
2024-11-09,paid_social,meta_lookalike,302.98,625,24
2024-11-09,paid_social,meta_retargeting,128.04,315,9
2024-11-09,paid_social,twitter_thought_leaders,356.53,1295,27
2024-11-09,linkedin_outreach,outreach_healthcare,64.21,336,5
2024-11-09,linkedin_outreach,outreach_finance,179.91,1453,15
2024-11-09,linkedin_outreach,outreach_tech,76.43,287,8
2024-11-09,linkedin_outreach,outreach_consulting,57.48,142,4
2024-11-10,paid_search,brand_search_q1,199.87,714,27
2024-11-10,paid_search,competitor_conquest,170.99,1625,39
2024-11-10,paid_search,expert_generic,243.85,1271,44
2024-11-10,paid_search,industry_healthcare,384.45,9557,174
2024-11-10,paid_search,industry_finance,213.63,1864,27
2024-11-10,paid_search,retargeting_search,211.67,1538,59
2024-11-10,paid_social,linkedin_experts_v1,306.76,2196,31
2024-11-10,paid_social,linkedin_experts_v2,235.24,1392,18
2024-11-10,paid_social,meta_lookalike,342.93,782,27
2024-11-10,paid_social,meta_retargeting,224.52,783,30
2024-11-10,paid_social,twitter_thought_leaders,316.58,1963,60
2024-11-10,linkedin_outreach,outreach_healthcare,80.34,219,8
2024-11-10,linkedin_outreach,outreach_finance,141.16,1302,15
2024-11-10,linkedin_outreach,outreach_tech,100.30,237,8
2024-11-10,linkedin_outreach,outreach_consulting,86.91,594,10
2024-11-11,paid_search,brand_search_q1,154.93,1219,34
2024-11-11,paid_search,competitor_conquest,234.59,1142,39
2024-11-11,paid_search,expert_generic,265.26,1349,34
2024-11-11,paid_search,industry_healthcare,256.19,2243,73
2024-11-11,paid_search,industry_finance,162.12,1396,49
2024-11-11,paid_search,retargeting_search,200.16,1339,45
2024-11-11,paid_social,linkedin_experts_v1,256.97,433,17
2024-11-11,paid_social,linkedin_experts_v2,227.78,1133,15
2024-11-11,paid_social,meta_lookalike,127.00,363,14
2024-11-11,paid_social,meta_retargeting,335.76,2058,55
2024-11-11,paid_social,twitter_thought_leaders,270.03,2527,39
2024-11-11,linkedin_outreach,outreach_healthcare,161.53,1219,14
2024-11-11,linkedin_outreach,outreach_finance,185.96,513,16
2024-11-11,linkedin_outreach,outreach_tech,93.83,228,8
2024-11-11,linkedin_outreach,outreach_consulting,110.47,635,11
2024-11-12,paid_search,brand_search_q1,248.04,1194,37
2024-11-12,paid_search,competitor_conquest,151.24,1486,40
2024-11-12,paid_search,expert_generic,309.06,1481,53
2024-11-12,paid_search,industry_healthcare,242.48,1784,38
2024-11-12,paid_search,industry_finance,354.14,1306,45
2024-11-12,paid_search,retargeting_search,157.07,2306,34
2024-11-12,paid_social,linkedin_experts_v1,230.19,2411,44
2024-11-12,paid_social,linkedin_experts_v2,184.75,529,15
2024-11-12,paid_social,meta_lookalike,323.40,1611,48
2024-11-12,paid_social,meta_retargeting,252.87,636,24
2024-11-12,paid_social,twitter_thought_leaders,310.30,2801,43
2024-11-12,linkedin_outreach,outreach_healthcare,113.99,313,12
2024-11-12,linkedin_outreach,outreach_finance,102.39,731,10
2024-11-12,linkedin_outreach,outreach_tech,72.34,126,5
2024-11-12,linkedin_outreach,outreach_consulting,60.45,289,5
2024-11-13,paid_search,brand_search_q1,347.73,2310,52
2024-11-13,paid_search,competitor_conquest,416.54,3388,135
2024-11-13,paid_search,expert_generic,387.76,4529,104
2024-11-13,paid_search,industry_healthcare,229.18,1305,35
2024-11-13,paid_search,industry_finance,399.69,3094,60
2024-11-13,paid_search,retargeting_search,244.20,3458,74
2024-11-13,paid_social,linkedin_experts_v1,158.98,747,11
2024-11-13,paid_social,linkedin_experts_v2,167.27,1070,12
2024-11-13,paid_social,meta_lookalike,239.53,601,18
2024-11-13,paid_social,meta_retargeting,374.28,2451,28
2024-11-13,paid_social,twitter_thought_leaders,358.51,3935,55
2024-11-13,linkedin_outreach,outreach_healthcare,142.79,1780,22
2024-11-13,linkedin_outreach,outreach_finance,195.50,2550,34
2024-11-13,linkedin_outreach,outreach_tech,81.96,361,13
2024-11-13,linkedin_outreach,outreach_consulting,178.38,652,22
2024-11-14,paid_search,brand_search_q1,150.86,945,35
2024-11-14,paid_search,competitor_conquest,290.97,1797,65
2024-11-14,paid_search,expert_generic,336.76,1736,42
2024-11-14,paid_search,industry_healthcare,305.34,5103,59
2024-11-14,paid_search,industry_finance,289.84,2787,42
2024-11-14,paid_search,retargeting_search,140.53,2166,26
2024-11-14,paid_social,linkedin_experts_v1,322.71,808,27
2024-11-14,paid_social,linkedin_experts_v2,201.98,1272,15
2024-11-14,paid_social,meta_lookalike,132.09,733,17
2024-11-14,paid_social,meta_retargeting,126.02,828,9
2024-11-14,paid_social,twitter_thought_leaders,222.60,830,28
2024-11-14,linkedin_outreach,outreach_healthcare,143.65,470,10
2024-11-14,linkedin_outreach,outreach_finance,75.20,686,7
2024-11-14,linkedin_outreach,outreach_tech,83.51,656,15
2024-11-14,linkedin_outreach,outreach_consulting,149.96,1038,21
2024-11-15,paid_search,brand_search_q1,404.47,3469,71
2024-11-15,paid_search,competitor_conquest,366.05,3169,48
2024-11-15,paid_search,expert_generic,170.09,1994,21
2024-11-15,paid_search,industry_healthcare,144.95,2384,48
2024-11-15,paid_search,industry_finance,273.04,2956,40
2024-11-15,paid_search,retargeting_search,229.27,4458,102
2024-11-15,paid_social,linkedin_experts_v1,394.31,2487,69
2024-11-15,paid_social,linkedin_experts_v2,187.46,336,13
2024-11-15,paid_social,meta_lookalike,129.41,621,18
2024-11-15,paid_social,meta_retargeting,177.14,529,13
2024-11-15,paid_social,twitter_thought_leaders,145.52,1372,27
2024-11-15,linkedin_outreach,outreach_healthcare,105.42,501,7
2024-11-15,linkedin_outreach,outreach_finance,100.23,416,8
2024-11-15,linkedin_outreach,outreach_tech,67.40,134,5
2024-11-15,linkedin_outreach,outreach_consulting,110.65,242,8
2024-11-16,paid_search,brand_search_q1,220.41,1567,58
2024-11-16,paid_search,competitor_conquest,306.36,6376,84
2024-11-16,paid_search,expert_generic,285.51,2288,51
2024-11-16,paid_search,industry_healthcare,184.06,2986,84
2024-11-16,paid_search,industry_finance,257.45,1633,39
2024-11-16,paid_search,retargeting_search,359.67,1750,61
2024-11-16,paid_social,linkedin_experts_v1,141.84,392,15
2024-11-16,paid_social,linkedin_experts_v2,132.14,1136,23
2024-11-16,paid_social,meta_lookalike,232.54,516,17
2024-11-16,paid_social,meta_retargeting,252.35,984,22
2024-11-16,paid_social,twitter_thought_leaders,207.63,1115,38
2024-11-16,linkedin_outreach,outreach_healthcare,189.21,1213,13
2024-11-16,linkedin_outreach,outreach_finance,104.14,514,15
2024-11-16,linkedin_outreach,outreach_tech,154.49,828,25
2024-11-16,linkedin_outreach,outreach_consulting,106.72,276,7
2024-11-17,paid_search,brand_search_q1,235.16,2748,34
2024-11-17,paid_search,competitor_conquest,413.11,1780,57
2024-11-17,paid_search,expert_generic,290.61,3733,140
2024-11-17,paid_search,industry_healthcare,237.94,2739,61
2024-11-17,paid_search,industry_finance,306.26,1695,43
2024-11-17,paid_search,retargeting_search,288.24,4371,65
2024-11-17,paid_social,linkedin_experts_v1,327.35,2177,27
2024-11-17,paid_social,linkedin_experts_v2,194.81,1173,24
2024-11-17,paid_social,meta_lookalike,284.26,788,29
2024-11-17,paid_social,meta_retargeting,135.15,1769,20
2024-11-17,paid_social,twitter_thought_leaders,193.85,2213,35
2024-11-17,linkedin_outreach,outreach_healthcare,172.28,2002,29
2024-11-17,linkedin_outreach,outreach_finance,151.88,387,11
2024-11-17,linkedin_outreach,outreach_tech,106.12,544,7
2024-11-17,linkedin_outreach,outreach_consulting,91.20,415,13
2024-11-18,paid_search,brand_search_q1,187.40,610,23
2024-11-18,paid_search,competitor_conquest,243.27,1416,52
2024-11-18,paid_search,expert_generic,328.46,3575,103
2024-11-18,paid_search,industry_healthcare,359.53,1515,50
2024-11-18,paid_search,industry_finance,225.53,1204,45
2024-11-18,paid_search,retargeting_search,144.03,2358,32
2024-11-18,paid_social,linkedin_experts_v1,362.33,1204,36
2024-11-18,paid_social,linkedin_experts_v2,236.42,935,25
2024-11-18,paid_social,meta_lookalike,225.53,1941,31
2024-11-18,paid_social,meta_retargeting,328.64,1592,36
2024-11-18,paid_social,twitter_thought_leaders,398.38,1830,66
2024-11-18,linkedin_outreach,outreach_healthcare,72.45,276,11
2024-11-18,linkedin_outreach,outreach_finance,103.31,257,8
2024-11-18,linkedin_outreach,outreach_tech,147.85,1205,22
2024-11-18,linkedin_outreach,outreach_consulting,55.69,244,9
2024-11-19,paid_search,brand_search_q1,317.79,3050,86
2024-11-19,paid_search,competitor_conquest,368.97,4766,165
2024-11-19,paid_search,expert_generic,398.94,4583,58
2024-11-19,paid_search,industry_healthcare,201.02,1984,36
2024-11-19,paid_search,industry_finance,293.46,1653,41
2024-11-19,paid_search,retargeting_search,137.84,475,17
2024-11-19,paid_social,linkedin_experts_v1,277.89,1685,51
2024-11-19,paid_social,linkedin_experts_v2,129.77,559,20
2024-11-19,paid_social,meta_lookalike,324.35,1295,33
2024-11-19,paid_social,meta_retargeting,131.87,619,18
2024-11-19,paid_social,twitter_thought_leaders,269.24,1927,39
2024-11-19,linkedin_outreach,outreach_healthcare,175.36,1046,17
2024-11-19,linkedin_outreach,outreach_finance,140.70,636,11
2024-11-19,linkedin_outreach,outreach_tech,63.42,270,4
2024-11-19,linkedin_outreach,outreach_consulting,129.35,1468,19
2024-11-20,paid_search,brand_search_q1,211.26,1965,74
2024-11-20,paid_search,competitor_conquest,281.15,3487,43
2024-11-20,paid_search,expert_generic,239.40,1318,51
2024-11-20,paid_search,industry_healthcare,401.51,8676,137
2024-11-20,paid_search,industry_finance,404.43,8517,110
2024-11-20,paid_search,retargeting_search,209.63,2362,27
2024-11-20,paid_social,linkedin_experts_v1,362.47,773,28
2024-11-20,paid_social,linkedin_experts_v2,332.57,1455,28
2024-11-20,paid_social,meta_lookalike,380.17,4525,59
2024-11-20,paid_social,meta_retargeting,250.40,743,16
2024-11-20,paid_social,twitter_thought_leaders,205.22,786,15
2024-11-20,linkedin_outreach,outreach_healthcare,81.87,500,6
2024-11-20,linkedin_outreach,outreach_finance,63.33,229,9
2024-11-20,linkedin_outreach,outreach_tech,174.43,1034,26
2024-11-20,linkedin_outreach,outreach_consulting,177.67,373,13
2024-11-21,paid_search,brand_search_q1,299.38,2471,49
2024-11-21,paid_search,competitor_conquest,372.14,3861,82
2024-11-21,paid_search,expert_generic,141.31,1818,27
2024-11-21,paid_search,industry_healthcare,357.77,7608,165
2024-11-21,paid_search,industry_finance,373.68,5938,140
2024-11-21,paid_search,retargeting_search,243.84,3307,106
2024-11-21,paid_social,linkedin_experts_v1,271.40,1396,51
2024-11-21,paid_social,linkedin_experts_v2,365.62,4114,51
2024-11-21,paid_social,meta_lookalike,212.58,401,15
2024-11-21,paid_social,meta_retargeting,375.20,2318,38
2024-11-21,paid_social,twitter_thought_leaders,305.41,788,20
2024-11-21,linkedin_outreach,outreach_healthcare,147.85,346,12
2024-11-21,linkedin_outreach,outreach_finance,153.34,572,14
2024-11-21,linkedin_outreach,outreach_tech,180.14,766,18
2024-11-21,linkedin_outreach,outreach_consulting,162.25,1037,31
2024-11-22,paid_search,brand_search_q1,252.06,3171,84
2024-11-22,paid_search,competitor_conquest,173.45,2388,25
2024-11-22,paid_search,expert_generic,263.18,2929,105
2024-11-22,paid_search,industry_healthcare,247.17,8179,123
2024-11-22,paid_search,industry_finance,243.29,3707,101
2024-11-22,paid_search,retargeting_search,389.48,4860,72
2024-11-22,paid_social,linkedin_experts_v1,294.57,2545,51
2024-11-22,paid_social,linkedin_experts_v2,268.88,2681,45
2024-11-22,paid_social,meta_lookalike,330.11,1805,39
2024-11-22,paid_social,meta_retargeting,243.33,953,28
2024-11-22,paid_social,twitter_thought_leaders,255.10,1073,23
2024-11-22,linkedin_outreach,outreach_healthcare,189.22,964,24
2024-11-22,linkedin_outreach,outreach_finance,167.54,1084,23
2024-11-22,linkedin_outreach,outreach_tech,176.89,283,11
2024-11-22,linkedin_outreach,outreach_consulting,148.04,1047,20
2024-11-23,paid_search,brand_search_q1,414.85,7168,149
2024-11-23,paid_search,competitor_conquest,253.75,2982,35
2024-11-23,paid_search,expert_generic,332.37,4083,90
2024-11-23,paid_search,industry_healthcare,215.25,989,37
2024-11-23,paid_search,industry_finance,355.85,5842,64
2024-11-23,paid_search,retargeting_search,250.90,1164,46
2024-11-23,paid_social,linkedin_experts_v1,335.68,2248,37
2024-11-23,paid_social,linkedin_experts_v2,126.29,1000,24
2024-11-23,paid_social,meta_lookalike,188.89,456,14
2024-11-23,paid_social,meta_retargeting,204.39,1073,14
2024-11-23,paid_social,twitter_thought_leaders,128.24,273,9
2024-11-23,linkedin_outreach,outreach_healthcare,142.39,369,9
2024-11-23,linkedin_outreach,outreach_finance,172.14,948,24
2024-11-23,linkedin_outreach,outreach_tech,129.17,1237,23
2024-11-23,linkedin_outreach,outreach_consulting,170.31,2579,27
2024-11-24,paid_search,brand_search_q1,155.23,1236,33
2024-11-24,paid_search,competitor_conquest,332.10,3347,128
2024-11-24,paid_search,expert_generic,204.83,1029,33
2024-11-24,paid_search,industry_healthcare,335.64,4729,92
2024-11-24,paid_search,industry_finance,416.58,2255,90
