expert_id,signup_date,signup_source,utm_campaign,utm_medium,utm_source,country,industry
exp_y2bab0grq,2024-04-20 10:04:17,linkedin_outreach,outreach_tech,outreach,linkedin,Brazil,Finance
exp_ths0nk2d4,2024-06-24 11:01:08,referral,referral_program,referral,expert_referral,Singapore,Energy
exp_49jui77fo,2024-11-14 22:13:48,referral,referral_program,referral,expert_referral,Brazil,Telecom
exp_2i044iv1d,2024-01-25 04:44:07,paid_search,expert_generic,cpc,google,Netherlands,Retail
exp_zt268a152,2024-10-07 02:47:33,paid_social,meta_lookalike,social,meta,Singapore,Telecom
exp_c9ktbr3xv,2024-05-04 15:44:59,linkedin_outreach,outreach_tech,outreach,linkedin,Brazil,Media
exp_wz8yy58ip,2024-03-31 14:11:57,paid_social,twitter_thought_leaders,social,meta,France,Telecom
exp_qd7byv6yz,2024-10-05 08:36:33,referral,referral_program,referral,expert_referral,France,Technology
exp_ot5sviy43,2024-05-14 17:50:29,organic,,organic,direct,France,Consulting
exp_944mm14sa,2024-01-23 16:59:08,paid_search,brand_search_q1,cpc,google,United Kingdom,Telecom
exp_kkbicbhdk,2024-05-02 10:02:34,paid_social,linkedin_experts_v1,social,linkedin,Canada,Manufacturing
exp_8t49f1tbo,2024-03-07 14:36:20,paid_social,linkedin_experts_v2,social,linkedin,Netherlands,Media
exp_1ucu6312j,2024-04-03 19:32:18,paid_social,meta_lookalike,social,linkedin,Germany,Finance
exp_xskedb82p,2024-05-19 05:40:43,unknown,,,,United States,Telecom
exp_97qbam0vc,2024-05-29 14:54:29,linkedin_outreach,outreach_tech,outreach,linkedin,Germany,Retail
exp_ulmrpjhxk,2024-01-25 07:15:41,paid_social,meta_lookalike,social,twitter,France,Legal
exp_tclj5ak1x,2024-09-15 12:46:50,paid_social,meta_retargeting,social,linkedin,Singapore,Technology
exp_5xgg0b6zc,2024-11-21 11:38:17,paid_social,linkedin_experts_v2,social,meta,Singapore,Energy
exp_5kax7hipe,2024-02-28 14:25:08,linkedin_outreach,outreach_healthcare,outreach,linkedin,United Kingdom,Retail
exp_kzb7sxhxe,2024-01-01 20:57:34,organic,,organic,google,Singapore,Consulting
exp_qk9iiiue4,2024-10-18 20:13:37,referral,referral_program,referral,expert_referral,France,Media
exp_wf4exyakq,2024-12-20 08:12:43,paid_search,brand_search_q1,cpc,google,Australia,Telecom
exp_hjdooq5vd,2024-07-28 12:30:06,paid_social,linkedin_experts_v1,social,twitter,Brazil,Manufacturing
exp_m0duiwwbm,2024-10-02 13:14:16,paid_search,industry_healthcare,cpc,google,France,Healthcare
exp_m2mk5odb6,2024-08-06 05:15:49,paid_search,industry_finance,cpc,google,Brazil,Manufacturing
exp_nd38gim00,2024-11-20 07:22:42,organic,,organic,bing,United States,Retail
exp_vygapx0wa,2024-02-07 23:01:28,organic,,organic,direct,United States,Media
exp_hzf9fnmz9,2024-11-05 16:53:03,paid_search,retargeting_search,cpc,google,Singapore,Healthcare
exp_7z718i0u5,2024-03-19 14:06:50,paid_social,twitter_thought_leaders,social,meta,United States,Media
exp_y80ox8sj2,2024-06-01 07:35:51,linkedin_outreach,outreach_tech,outreach,linkedin,United Kingdom,Consulting
exp_78rxdqojd,2024-05-11 02:27:31,paid_social,meta_retargeting,social,twitter,Netherlands,Energy
exp_g2sqdxf7g,2024-03-23 04:14:15,unknown,,,,Canada,Media
exp_h8l20jb76,2024-08-24 00:03:58,unknown,,,,India,Finance
exp_409gwoe9w,2024-03-19 14:32:11,referral,referral_program,referral,expert_referral,India,Retail
exp_hwycpkxzk,2024-08-20 12:10:05,organic,,organic,google,United States,Telecom
exp_epeoi8aa6,2024-07-23 00:29:10,organic,,organic,google,Netherlands,Finance
exp_ppirnpsgc,2024-02-25 13:14:29,unknown,,,,Canada,Legal
exp_bg6o3gc99,2024-05-21 06:05:14,paid_social,linkedin_experts_v1,social,linkedin,Netherlands,Healthcare
exp_krlkhsqay,2024-09-13 19:29:34,paid_search,industry_healthcare,cpc,google,Singapore,Energy
exp_rg62t64i9,2024-04-11 01:51:03,linkedin_outreach,outreach_consulting,outreach,linkedin,Germany,Manufacturing
exp_q99cgq92g,2024-11-08 08:52:42,referral,referral_program,referral,expert_referral,Brazil,Technology
exp_i4kujbxqj,2024-06-05 07:33:32,organic,,organic,google,Germany,Energy
exp_y5g5zlpz4,2024-11-15 20:56:37,referral,referral_program,referral,expert_referral,Canada,Retail
exp_4sp7ngsvb,2024-04-13 10:05:58,referral,referral_program,referral,expert_referral,Germany,Finance
exp_vwewvkjfm,2024-04-14 00:36:53,paid_search,competitor_conquest,cpc,google,India,Technology
exp_trxwt0j6g,2024-06-02 15:53:25,organic,,organic,direct,Germany,Consulting
exp_ats9z6ock,2024-09-24 00:52:11,referral,referral_program,referral,expert_referral,United States,Technology
exp_m2268ldxw,2024-01-13 07:09:28,linkedin_outreach,outreach_consulting,outreach,linkedin,India,Media
exp_nex8yyd7h,2024-08-22 00:12:41,unknown,,,,Australia,Consulting
exp_c0evipdhl,2024-06-20 08:27:11,linkedin_outreach,outreach_healthcare,outreach,linkedin,United States,Legal
exp_k5ibfvxmf,2024-04-20 06:07:01,linkedin_outreach,outreach_finance,outreach,linkedin,Singapore,Telecom
exp_66js0hrki,2024-12-24 15:11:46,unknown,,,,Singapore,Media
exp_ja0mjhrkn,2024-11-14 09:05:24,paid_search,industry_finance,cpc,google,France,Manufacturing
exp_yg3uk9sr8,2024-05-02 16:28:58,linkedin_outreach,outreach_finance,outreach,linkedin,France,Telecom
exp_b1nhhkmui,2024-04-17 11:37:41,paid_social,linkedin_experts_v1,social,linkedin,United Kingdom,Healthcare
exp_1yj3ut4gk,2024-06-03 19:51:41,linkedin_outreach,outreach_finance,outreach,linkedin,India,Finance
exp_c4adqa8mz,2024-01-11 13:37:18,organic,,organic,google,Australia,Healthcare
exp_ei6dvo3da,2024-10-30 17:13:32,paid_search,retargeting_search,cpc,google,Germany,Media
exp_k00y7jiil,2024-03-03 14:58:13,paid_social,meta_lookalike,social,meta,Canada,Technology
exp_8g73m00tj,2024-08-31 18:01:01,referral,referral_program,referral,expert_referral,Brazil,Energy
exp_rkehn52eq,2024-04-19 07:33:27,organic,,organic,direct,Singapore,Legal
exp_d5i21bn88,2024-06-02 01:54:56,organic,,organic,bing,United Kingdom,Media
exp_6r2i06tpa,2024-09-10 04:08:23,paid_social,meta_retargeting,social,linkedin,Singapore,Media
exp_p589x6mkh,2024-09-27 19:46:34,organic,,organic,bing,Netherlands,Healthcare
exp_z58vocb6d,2024-11-27 02:31:30,linkedin_outreach,outreach_healthcare,outreach,linkedin,India,Finance
exp_s67hgfcvm,2024-08-10 04:19:19,referral,referral_program,referral,expert_referral,India,Consulting
exp_j65bh7n14,2024-02-27 12:20:33,organic,,organic,google,France,Finance
exp_mk920j327,2024-02-22 09:32:57,unknown,,,,Singapore,Media
exp_527y8im6y,2024-06-30 06:01:41,linkedin_outreach,outreach_tech,outreach,linkedin,Canada,Media
exp_jm4ce9ia6,2024-07-23 12:46:52,linkedin_outreach,outreach_healthcare,outreach,linkedin,India,Energy
exp_5lq936z48,2024-05-10 17:27:45,paid_search,competitor_conquest,cpc,google,Canada,Retail
exp_0iq15yg2f,2024-07-23 04:52:47,organic,,organic,google,Netherlands,Finance
exp_07cm1458j,2024-05-09 14:30:54,linkedin_outreach,outreach_finance,outreach,linkedin,Australia,Technology
exp_kk0604i6y,2024-10-13 12:32:07,organic,,organic,google,Germany,Media
exp_jvjrsjw67,2024-05-31 00:10:45,organic,,organic,bing,Singapore,Energy
exp_p01l9jz3d,2024-01-20 02:43:24,organic,,organic,direct,United Kingdom,Media
exp_7p1lrkfzi,2024-03-04 20:20:45,linkedin_outreach,outreach_finance,outreach,linkedin,Canada,Energy
exp_aa7jyt7hr,2024-05-17 08:37:36,paid_search,industry_finance,cpc,google,Canada,Retail
exp_zmrnzzapu,2024-10-05 21:36:00,paid_social,linkedin_experts_v2,social,twitter,Canada,Energy
exp_j8nvkip0u,2024-11-20 17:00:54,organic,,organic,bing,Germany,Technology
exp_7lzvi2x2r,2024-01-30 06:06:21,linkedin_outreach,outreach_consulting,outreach,linkedin,India,Media
exp_ru7n1lite,2024-10-27 00:55:57,paid_search,retargeting_search,cpc,google,Australia,Media
exp_t68ia3i4l,2024-10-13 12:38:23,paid_search,competitor_conquest,cpc,google,United Kingdom,Manufacturing
exp_5at60ptdg,2024-05-08 13:02:53,organic,,organic,direct,France,Manufacturing
exp_m1xu95dqp,2024-03-12 19:47:34,paid_social,linkedin_experts_v1,social,meta,France,Manufacturing
exp_hm5d6sbh8,2024-10-29 16:05:29,linkedin_outreach,outreach_healthcare,outreach,linkedin,India,Retail
exp_i37foa57h,2024-08-24 05:29:42,organic,,organic,direct,Australia,Media
exp_2ybfamfu6,2024-09-09 11:59:31,organic,,organic,bing,Netherlands,Energy
exp_uyu69ajs3,2024-10-31 11:16:51,referral,referral_program,referral,expert_referral,Germany,Retail
exp_0szekk1a8,2024-01-14 13:36:30,paid_social,linkedin_experts_v2,social,linkedin,United Kingdom,Manufacturing
exp_rw3ongifd,2024-06-20 20:58:00,unknown,,,,Netherlands,Consulting
exp_oiyiox6fd,2024-06-11 22:15:37,paid_search,competitor_conquest,cpc,google,France,Finance
exp_rovyukvzr,2024-04-29 18:19:34,paid_search,industry_healthcare,cpc,google,Australia,Telecom
exp_lc44ntmel,2024-05-18 14:09:46,organic,,organic,google,Brazil,Technology
exp_5j7twjzxh,2024-11-10 10:25:36,paid_social,linkedin_experts_v2,social,linkedin,Netherlands,Telecom
exp_bz6mjxnpo,2024-01-07 15:48:43,unknown,,,,India,Technology
exp_oyvzvp20b,2024-10-03 10:24:42,organic,,organic,google,Germany,Healthcare
exp_ktqzf54ux,2024-02-07 18:15:42,organic,,organic,direct,India,Energy
exp_s976dmli9,2024-10-26 04:53:59,linkedin_outreach,outreach_finance,outreach,linkedin,France,Healthcare
exp_ymlupwnzm,2024-12-26 20:36:57,organic,,organic,bing,Singapore,Manufacturing
exp_kixqoqp0o,2024-12-30 08:59:38,linkedin_outreach,outreach_finance,outreach,linkedin,Canada,Energy
exp_b7g3uyr4b,2024-05-02 14:37:13,linkedin_outreach,outreach_finance,outreach,linkedin,United Kingdom,Telecom
exp_ugu0v309n,2024-06-29 03:23:29,unknown,,,,Singapore,Media
exp_ir9kkjqgv,2024-11-11 15:58:23,linkedin_outreach,outreach_consulting,outreach,linkedin,Germany,Consulting
exp_eun6c9chu,2024-04-12 20:25:58,organic,,organic,bing,United States,Finance
exp_eems2rwq6,2024-09-07 18:46:40,linkedin_outreach,outreach_healthcare,outreach,linkedin,Singapore,Media
exp_9lokuyb8e,2024-09-06 22:23:04,paid_social,linkedin_experts_v2,social,twitter,India,Technology
exp_50x8bcfaj,2024-06-07 07:00:38,linkedin_outreach,outreach_healthcare,outreach,linkedin,United States,Legal
exp_053fkvxg6,2024-04-26 04:54:39,unknown,,,,Germany,Healthcare
exp_gb09wrtgm,2024-05-06 03:26:29,organic,,organic,google,France,Retail
exp_am6e5ray6,2024-10-29 17:44:36,paid_social,twitter_thought_leaders,social,twitter,France,Energy
exp_6eidvwacm,2024-01-26 19:44:53,unknown,,,,United States,Manufacturing
exp_abgyauyz9,2024-04-22 21:17:16,linkedin_outreach,outreach_consulting,outreach,linkedin,India,Media
exp_n5ijyjug8,2024-04-20 23:02:44,paid_search,retargeting_search,cpc,google,Canada,Retail
exp_9i1mv07pt,2024-10-02 11:11:46,paid_social,meta_retargeting,social,linkedin,Canada,Healthcare
exp_s5d0kcupr,2024-12-22 09:40:44,unknown,,,,Australia,Media
exp_1mhv6by5d,2024-04-18 16:16:24,unknown,,,,Brazil,Telecom
exp_clwaubib0,2024-05-26 13:09:12,linkedin_outreach,outreach_tech,outreach,linkedin,Brazil,Healthcare
exp_ezbx33p0m,2024-08-11 04:32:55,organic,,organic,bing,Singapore,Media
exp_uwes8wh6e,2024-04-29 02:43:46,paid_search,industry_healthcare,cpc,google,Australia,Legal
exp_g6miekfud,2024-01-02 07:02:45,referral,referral_program,referral,expert_referral,Netherlands,Manufacturing
exp_mnbej3en1,2024-11-29 07:17:52,referral,referral_program,referral,expert_referral,United Kingdom,Media
exp_pl17nugf6,2024-12-02 03:14:57,paid_social,linkedin_experts_v2,social,linkedin,Netherlands,Media
exp_l63eneu2u,2024-05-22 02:50:56,referral,referral_program,referral,expert_referral,United Kingdom,Consulting
exp_tm5f3d8il,2024-07-25 09:11:23,referral,referral_program,referral,expert_referral,Singapore,Legal
exp_dnqzp7rcu,2024-12-17 23:56:50,paid_social,linkedin_experts_v1,social,linkedin,Netherlands,Energy
exp_yajgxqeu0,2024-03-13 10:33:14,paid_social,meta_lookalike,social,meta,Canada,Manufacturing
exp_ki6xmmn7s,2024-12-27 12:36:10,paid_social,linkedin_experts_v1,social,linkedin,Germany,Energy
exp_w6s8uks1g,2024-12-30 01:05:09,unknown,,,,France,Healthcare
exp_mpdoumc8y,2024-07-22 22:04:35,paid_search,expert_generic,cpc,google,United States,Consulting
exp_oraynisu2,2024-01-31 14:55:22,paid_search,retargeting_search,cpc,google,France,Telecom
exp_1nxsx9n6r,2024-03-13 09:25:43,paid_search,expert_generic,cpc,google,Australia,Finance
exp_3arn67zrc,2024-11-23 05:43:48,paid_social,meta_lookalike,social,twitter,Germany,Media
exp_n4wa2y6pq,2024-03-30 01:15:55,paid_social,meta_lookalike,social,twitter,Germany,Finance
exp_y7cvcssm4,2024-09-17 02:03:28,paid_social,meta_retargeting,social,twitter,Canada,Technology
exp_pbfpbmo8h,2024-06-09 00:13:31,unknown,,,,United States,Energy
exp_hvcbc2en8,2024-07-15 12:23:13,organic,,organic,bing,Australia,Healthcare
exp_gv8gfegre,2024-12-16 01:37:11,unknown,,,,Germany,Telecom
exp_fzg5h4bz7,2024-04-30 08:05:04,organic,,organic,bing,Netherlands,Retail
exp_m59b37pzd,2024-04-03 20:06:15,organic,,organic,direct,Netherlands,Retail
exp_dqzc7c4om,2024-08-27 13:21:34,referral,referral_program,referral,expert_referral,Germany,Healthcare
exp_gl9dpa2nh,2024-02-12 05:52:25,paid_social,linkedin_experts_v1,social,meta,United Kingdom,Media
exp_g4airfxb3,2024-01-25 08:32:06,linkedin_outreach,outreach_consulting,outreach,linkedin,Canada,Energy
exp_8fisuar08,2024-04-06 15:51:26,linkedin_outreach,outreach_finance,outreach,linkedin,United States,Telecom
exp_pwnc99p59,2024-06-11 23:22:29,paid_social,meta_retargeting,social,twitter,Australia,Energy
exp_feubnndf4,2024-10-23 20:57:38,linkedin_outreach,outreach_healthcare,outreach,linkedin,Singapore,Retail
exp_8ug5zhr4z,2024-04-05 03:01:40,paid_search,industry_finance,cpc,google,United Kingdom,Telecom
exp_pxp8nd7a7,2024-03-17 10:13:18,organic,,organic,google,Netherlands,Retail
exp_lk3s4vpdu,2024-08-21 08:28:39,unknown,,,,Germany,Retail
exp_01hfrahsl,2024-03-12 11:26:17,unknown,,,,Germany,Consulting
exp_xix1ij11h,2024-05-06 16:58:49,paid_social,meta_lookalike,social,meta,France,Finance
exp_yhsh41569,2024-03-26 13:09:08,organic,,organic,direct,India,Consulting
exp_fb8e7jsqe,2024-08-28 07:02:01,linkedin_outreach,outreach_tech,outreach,linkedin,India,Telecom
exp_pfsq7zrqr,2024-02-02 08:03:51,paid_search,retargeting_search,cpc,google,France,Telecom
exp_ej5v9wvnd,2024-05-29 22:41:53,organic,,organic,bing,United Kingdom,Healthcare
exp_sgdg5jwbt,2024-01-19 23:58:59,referral,referral_program,referral,expert_referral,United Kingdom,Consulting
exp_jb9ss1uro,2024-09-23 14:53:51,linkedin_outreach,outreach_healthcare,outreach,linkedin,India,Energy
exp_vrlc4ww0n,2024-11-21 15:49:24,referral,referral_program,referral,expert_referral,Germany,Retail
exp_j716p45zk,2024-01-24 13:49:56,referral,referral_program,referral,expert_referral,Australia,Telecom
exp_jro2trwxy,2024-11-09 11:40:26,referral,referral_program,referral,expert_referral,France,Healthcare
exp_nb78y2mal,2024-04-15 16:09:39,unknown,,,,Brazil,Retail
exp_d5ry71ale,2024-09-24 20:21:31,unknown,,,,United Kingdom,Telecom
exp_znrk7o77r,2024-10-02 16:38:01,organic,,organic,direct,Australia,Legal
exp_vsapqe8u8,2024-07-07 12:32:40,organic,,organic,direct,India,Legal
exp_eurnsnkbl,2024-09-24 10:16:10,organic,,organic,google,United Kingdom,Energy
exp_26ycbkqwn,2024-05-09 11:37:41,paid_search,industry_finance,cpc,google,Brazil,Telecom
exp_qvvldo2kw,2024-07-13 10:24:45,linkedin_outreach,outreach_healthcare,outreach,linkedin,Canada,Healthcare
exp_bvefb2mzu,2024-06-15 16:44:54,referral,referral_program,referral,expert_referral,Australia,Finance
exp_jk683aiju,2024-03-13 06:58:19,referral,referral_program,referral,expert_referral,Singapore,Consulting
exp_n9h8ia84v,2024-02-09 15:26:42,unknown,,,,Germany,Telecom
exp_o2q2k5032,2024-08-26 06:02:16,linkedin_outreach,outreach_finance,outreach,linkedin,United States,Manufacturing
exp_fcvd5sx0p,2024-07-16 14:44:38,paid_social,meta_lookalike,social,twitter,Brazil,Manufacturing
exp_h85d83xmz,2024-07-22 04:12:56,linkedin_outreach,outreach_healthcare,outreach,linkedin,Singapore,Finance
exp_2hl7fb4zt,2024-10-26 03:29:19,linkedin_outreach,outreach_finance,outreach,linkedin,Canada,Legal
exp_bjbriylir,2024-01-14 10:25:38,unknown,,,,Netherlands,Media
exp_wbcyaqgax,2024-05-17 04:41:21,paid_search,expert_generic,cpc,google,United States,Consulting
exp_o7uxwiba4,2024-06-13 23:43:05,unknown,,,,Canada,Telecom
exp_0w59pamzo,2024-08-30 22:11:41,linkedin_outreach,outreach_finance,outreach,linkedin,United Kingdom,Healthcare
exp_hvriynbbo,2024-09-14 20:46:38,unknown,,,,United Kingdom,Media
exp_6p36e8obi,2024-11-17 07:40:39,unknown,,,,France,Finance
exp_4pmm29c9d,2024-10-21 23:04:12,linkedin_outreach,outreach_tech,outreach,linkedin,United Kingdom,Telecom
exp_tb0v7uai6,2024-04-10 13:54:16,paid_search,competitor_conquest,cpc,google,Brazil,Finance
exp_ojtgojh6g,2024-09-26 20:57:02,organic,,organic,bing,India,Manufacturing
exp_hftw3ltgq,2024-08-28 08:42:18,organic,,organic,direct,Australia,Media
exp_4zk667icv,2024-03-16 04:53:01,paid_search,industry_healthcare,cpc,google,France,Healthcare
exp_2x5zoe1yj,2024-10-20 01:33:11,linkedin_outreach,outreach_healthcare,outreach,linkedin,Brazil,Media
exp_lhd0gexs5,2024-06-23 20:17:25,organic,,organic,direct,Canada,Energy
exp_ehttpc3n7,2024-10-05 04:40:46,organic,,organic,direct,Singapore,Telecom
exp_e4fowmcwg,2024-07-30 09:14:53,paid_social,meta_lookalike,social,meta,Singapore,Finance
exp_yqf6okwlr,2024-05-17 04:26:00,referral,referral_program,referral,expert_referral,Netherlands,Healthcare
exp_4117n9shu,2024-01-19 02:21:05,paid_social,twitter_thought_leaders,social,twitter,Canada,Finance
exp_7hihan8d6,2024-11-18 02:45:34,organic,,organic,direct,France,Healthcare
exp_qd0vfvtj3,2024-05-23 20:28:06,organic,,organic,google,Canada,Retail
exp_xvgws1bp5,2024-09-22 21:13:33,organic,,organic,google,Singapore,Retail
exp_lz3i8cr7f,2024-06-21 23:34:30,organic,,organic,direct,Brazil,Media
exp_s5d74txdf,2024-06-16 19:02:09,organic,,organic,bing,Australia,Legal
exp_pvtpornwd,2024-04-20 16:10:58,referral,referral_program,referral,expert_referral,Germany,Healthcare
exp_pfgegi5s9,2024-02-21 12:28:29,organic,,organic,direct,Netherlands,Finance
exp_rw6keacb4,2024-03-22 17:41:47,organic,,organic,bing,Canada,Manufacturing
exp_badfp5ura,2024-01-23 01:08:17,paid_social,twitter_thought_leaders,social,linkedin,Brazil,Media
exp_9tkoyw8i5,2024-12-12 08:46:19,referral,referral_program,referral,expert_referral,United States,Media
exp_1w3ylg26a,2024-06-30 05:52:01,organic,,organic,bing,Germany,Consulting
exp_lfslcltzg,2024-06-24 04:18:37,organic,,organic,direct,India,Telecom
exp_2eod6jsh4,2024-07-11 07:49:34,paid_social,meta_retargeting,social,linkedin,Singapore,Healthcare
exp_9xy9fak0i,2024-05-18 07:24:31,paid_social,meta_lookalike,social,twitter,Australia,Energy
exp_7vjrsyyjl,2024-04-15 13:13:03,referral,referral_program,referral,expert_referral,France,Technology
exp_nnklromv3,2024-10-08 16:45:57,linkedin_outreach,outreach_finance,outreach,linkedin,Germany,Energy
exp_tx8rph59k,2024-02-08 08:38:04,referral,referral_program,referral,expert_referral,Australia,Energy
exp_5bt0qb751,2024-10-17 06:43:42,linkedin_outreach,outreach_consulting,outreach,linkedin,United States,Retail
exp_cltb69ri3,2024-03-22 08:32:26,linkedin_outreach,outreach_finance,outreach,linkedin,Australia,Healthcare
exp_98rh6xpkr,2024-04-26 13:01:31,paid_search,expert_generic,cpc,google,Australia,Consulting
exp_6nnxkox96,2024-10-08 01:12:44,referral,referral_program,referral,expert_referral,Singapore,Healthcare
exp_jq2d3elzk,2024-08-16 23:33:11,referral,referral_program,referral,expert_referral,Canada,Energy
exp_y3eq067dl,2024-04-19 07:20:42,paid_search,competitor_conquest,cpc,google,India,Finance
exp_25ojl6qos,2024-05-29 18:00:42,organic,,organic,google,Germany,Telecom
exp_undi1m3xh,2024-01-06 15:24:14,paid_social,linkedin_experts_v2,social,twitter,United Kingdom,Media
exp_39xw5ttbz,2024-02-27 15:39:05,paid_search,industry_healthcare,cpc,google,Australia,Energy
exp_s5ot4ue41,2024-10-29 19:30:28,unknown,,,,Germany,Finance
exp_899eaao4c,2024-06-01 06:13:45,paid_search,expert_generic,cpc,google,Germany,Healthcare
